parent,actstart,createdate,durationinhours,parentid,targcomptime,physicalpercentcomplete,istask,id,projectid,taskid,workordergroup,wopriority,fnl,remainingduration,sne,interruptible,referencestart,statusdate,schedfinish,workordernumber,name,schedstart,actfinish,targstarttime,referenceend,status
A388AWR-3C-FBA00,null,2019-03-11 19:50:16.0,0.18333333333333332,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0757_BEDFORD_EAGLENA,82,67,A388AWR-3C-FBA00,11,null,null,null,1,null,2019-03-11 19:50:16.0,2019-04-15 00:11:00.0,AWRAF/0757,DVI - LH WLG BAY OUTER WALL-388-533100-00526-01/143,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBF00,null,2019-03-11 20:09:36.0,10.2,WORKORDER_A388AWR-3C-FBF00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0880_BEDFORD_EAGLENA,82,32,A388AWR-3C-FBF00,64,null,null,null,1,null,2019-03-11 20:09:36.0,2019-04-15 10:12:00.0,AWRAF/0880,DVI- RH OUTER WING BOTTOM SKIN-388-572100-00745-01/640,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:29:58.0,5.583333333333333,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/10320_BEDFORD_EAGLENA,82,30,A388AWR-3C-EB000,55,null,null,null,1,null,2019-03-11 20:29:58.0,2019-04-15 05:35:00.0,AWRAF/10320,388-LAV 3MF-REM-388-LAV 3MF-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:56:42.0,5,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB859613001_BEDFORD_EAGLENA,82,178,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:56:42.0,2019-04-15 05:00:00.0,AWRB859613001,NRI FOR 388-TECH/CABIN/IFE/LOG/999,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:52:20.0,0.7,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1140_BEDFORD_EAGLENA,82,125,A388AWR-3C-FBA00,56,null,null,null,1,null,2019-03-11 19:52:20.0,2019-04-15 00:42:00.0,AWRAF/1140,GVI-AFT CABIN UNDEFLOOR COMPT.-388-ZL-171-00001-01/170,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-J0000,null,2019-03-11 19:32:09.0,0,WORKORDER_A388AWR-3C-J0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-JE000_BEDFORD_EAGLENA,82,null,A388AWR-3C-JE000,0,null,null,null,0,null,2019-03-11 19:32:09.0,2019-04-15 00:00:00.0,A388AWR-3C-JE000,TESTS 500/600: LH WINGS,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:21:39.0,0.6333333333333333,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1216_BEDFORD_EAGLENA,82,47,A388AWR-3C-IE000,44,null,null,null,1,null,2019-03-11 20:21:39.0,2019-04-15 00:38:00.0,AWRAF/1216,"GVI - OUTER FIXED L/E, LH-388-ZL-523-00001-01/523",2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:01:42.0,1,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB868880001_BEDFORD_EAGLENA,82,326,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:01:42.0,2019-04-15 01:00:00.0,AWRB868880001,NRI FOR 388-GLY G3U5-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JH000,null,2019-03-11 20:27:26.0,0.5333333333333333,WORKORDER_A388AWR-3C-JH000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0569_BEDFORD_EAGLENA,82,41,A388AWR-3C-JH000,72,null,null,null,1,null,2019-03-11 20:27:26.0,2019-04-15 00:32:00.0,AWRAF/0569,OPC - DOOR U2R SLIDE SELECTOR LEVER-388-521000-00004-01/863,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:05:42.0,5.5,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0021_BEDFORD_EAGLENA,82,128,A388AWR-3C-FBD00,15,null,null,null,1,null,2019-03-11 20:05:42.0,2019-04-15 05:30:00.0,AWRENG/0021,DET - ENG #4 IPCV-388-361100-E7001-01/440,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:01:03.0,1.1833333333333333,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRNDT/0016_BEDFORD_EAGLENA,82,67,A388AWR-3C-FBC00,46,null,null,null,1,null,2019-03-11 20:01:03.0,2019-04-15 01:11:00.0,AWRNDT/0016,SDI (HFEC/LFEC)-REAR FUSELAGE-388-535100-00761-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-I0000,null,2019-03-11 19:31:56.0,0,WORKORDER_A388AWR-3C-I0000_BEDFORD_EAGLENA,null,null,0,WORKORDER_A388AWR-3C-IB000_BEDFORD_EAGLENA,82,null,A388AWR-3C-IB000,0,null,null,null,0,null,2019-03-11 19:31:56.0,2019-04-15 00:00:00.0,A388AWR-3C-IB000,SERVICING Z200: UPPER TWO THIRD OF FUSELAGE,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:07:38.0,6,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB867080001_BEDFORD_EAGLENA,82,498,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:07:38.0,2019-04-15 06:00:00.0,AWRB867080001,NRI FOR 388-SEWC380-53-0190/300,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:56:32.0,0.5833333333333334,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0798_BEDFORD_EAGLENA,82,109,A388AWR-3C-FBB00,97,null,null,null,1,null,2019-03-11 19:56:32.0,2019-04-15 00:35:00.0,AWRAF/0798,DVI - REAR FUSELAGE-388-534100-00516-01/250,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:54:46.0,6,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB854038001_BEDFORD_EAGLENA,82,122,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:54:46.0,2019-04-15 06:00:00.0,AWRB854038001,NRI FOR 388-323300-00001-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBG00,null,2019-03-11 20:13:58.0,1.0833333333333333,WORKORDER_A388AWR-3C-FBG00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0422_BEDFORD_EAGLENA,82,68,A388AWR-3C-FBG00,20,null,null,null,1,null,2019-03-11 20:13:58.0,2019-04-15 01:05:00.0,AWRAF/0422,DET - RH BLG WEAR PLATES-388-320000-00001-02-E/760,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 20:58:59.0,4,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB861582001_BEDFORD_EAGLENA,82,245,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 20:58:59.0,2019-04-15 04:00:00.0,AWRB861582001,NRI FOR 388-TECH/CABIN/IFE/LOG/999,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:01:41.0,4,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB868874001_BEDFORD_EAGLENA,82,325,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:01:41.0,2019-04-15 04:00:00.0,AWRB868874001,NRI FOR 388-GLY G3U2-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:15:40.0,1.2666666666666666,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0606_BEDFORD_EAGLENA,82,38,A388AWR-3C-FBH00,30,null,null,null,1,null,2019-03-11 20:15:40.0,2019-04-15 01:16:00.0,AWRAF/0606,GVI - U1R DOOR SEAL-388-521000-00007-01/862,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBG00,null,2019-03-11 20:12:02.0,0.7833333333333333,WORKORDER_A388AWR-3C-FBG00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0426_BEDFORD_EAGLENA,82,12,A388AWR-3C-FBG00,99,null,null,null,1,null,2019-03-11 20:12:02.0,2019-04-15 00:47:00.0,AWRAF/0426,VCK- WLG DOWNLOCK SPRINGS-388-321100-00001-01/730,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:39:53.0,7.95,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/87_BEDFORD_EAGLENA,82,105,A388AWR-3C-HB000,35,null,null,null,1,null,2019-03-11 20:39:53.0,2019-04-15 07:57:00.0,AWRAF/87,388-240-MID-2-SEAT-INSTL-388-240-MID-2-SEAT-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:04:47.0,1.3833333333333333,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0107_BEDFORD_EAGLENA,82,100,A388AWR-3C-FBD00,69,null,null,null,1,null,2019-03-11 20:04:47.0,2019-04-15 01:23:00.0,AWRENG/0107,DVI - ENG#3 (LH T/R) IFS LANDING SURFACE-388-783200-E7014-01/437,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:51:04.0,3.85,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0483_BEDFORD_EAGLENA,82,90,A388AWR-3C-FBA00,96,null,null,null,1,null,2019-03-11 19:51:04.0,2019-04-15 03:51:00.0,AWRAF/0483,GVI - POTABLE WATER TANKS-388-380000-00006-01/150,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:55:08.0,0.48333333333333334,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0203_BEDFORD_EAGLENA,82,68,A388AWR-3C-FBB00,88,null,null,null,1,null,2019-03-11 19:55:08.0,2019-04-15 00:29:00.0,AWRAF/0203,DVI - UD R1 DR CAB ESCAPE FACILITIES-388-256200-00001-01/232,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBF00,null,2019-03-11 20:10:36.0,2.7666666666666666,WORKORDER_A388AWR-3C-FBF00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0305_BEDFORD_EAGLENA,82,60,A388AWR-3C-FBF00,75,null,null,null,1,null,2019-03-11 20:10:36.0,2019-04-15 02:46:00.0,AWRAF/0305,DVI - RH FAIRING DRIVE LINKAGES-388-275000-00013-01/630,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAF00,null,2019-03-11 19:47:31.0,20.55,WORKORDER_A388AWR-3C-FAF00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1371_BEDFORD_EAGLENA,82,31,A388AWR-3C-FAF00,86,null,null,null,1,null,2019-03-11 19:47:31.0,2019-04-15 20:33:00.0,AWRAF/1371,INTRO NEW WING TIP RH-AK57-8132,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-IE000,null,2019-03-11 20:21:44.0,0.9333333333333333,WORKORDER_A388AWR-3C-IE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1222_BEDFORD_EAGLENA,82,50,A388AWR-3C-IE000,48,null,null,null,1,null,2019-03-11 20:21:44.0,2019-04-15 00:56:00.0,AWRAF/1222,GVI - FLAP TRACK 3 AND FAIRING-388-ZL-532-00002-01/532,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-M0000,null,2019-03-11 20:28:39.0,1.85,WORKORDER_A388AWR-3C-M0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/0066_BEDFORD_EAGLENA,82,5,A388AWR-3C-M0000,16,null,null,null,1,null,2019-03-11 20:28:39.0,2019-04-15 01:51:00.0,AWRCAB/0066,CLN - MD GALLEY [G2M4]-388-253004-04-ES/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:56:38.0,0.6333333333333333,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1156_BEDFORD_EAGLENA,82,112,A388AWR-3C-FBB00,31,null,null,null,1,null,2019-03-11 19:56:38.0,2019-04-15 00:38:00.0,AWRAF/1156,GVI- SEAT TRACKS & FLOOR STR-388-ZL-251-00001-01/250,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:42:00.0,6.966666666666667,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRCAB/17_BEDFORD_EAGLENA,82,166,A388AWR-3C-HB000,40,null,null,null,1,null,2019-03-11 20:42:00.0,2019-04-15 06:58:00.0,AWRCAB/17,388-230-MID-CARPET-INSTL-388-230-MID-CARPET-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:02:18.0,0.6,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1197_BEDFORD_EAGLENA,82,29,A388AWR-3C-FBD00,84,null,null,null,1,null,2019-03-11 20:02:18.0,2019-04-15 00:36:00.0,AWRAF/1197,GVI- ENG#1 PYLON REAR STR-388-ZL-459-E7001-01/450,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JH000,null,2019-03-11 20:26:45.0,0.4,WORKORDER_A388AWR-3C-JH000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0549_BEDFORD_EAGLENA,82,21,A388AWR-3C-JH000,50,null,null,null,1,null,2019-03-11 20:26:45.0,2019-04-15 00:24:00.0,AWRAF/0549,OPC - DOOR M4R SLIDE RELEASE MECHANISM-388-521000-00003-01/844,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JE000,null,2019-03-11 20:25:55.0,8,WORKORDER_A388AWR-3C-JE000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRNDT/0022_BEDFORD_EAGLENA,82,1,A388AWR-3C-JE000,81,null,null,null,1,null,2019-03-11 20:25:55.0,2019-04-15 08:00:00.0,AWRNDT/0022,SDI (XRY) - LH O/WING CROWN FIT-388-572100-00756-01/540,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:53:16.0,2.5,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0475_BEDFORD_EAGLENA,82,14,A388AWR-3C-FBB00,64,null,null,null,1,null,2019-03-11 19:53:16.0,2019-04-15 02:30:00.0,AWRAF/0475,DET - PORTABLE OXYGEN MASK-388-353000-00002-01/200,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBH00,null,2019-03-11 20:14:41.0,0.2833333333333333,WORKORDER_A388AWR-3C-FBH00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0216_BEDFORD_EAGLENA,82,9,A388AWR-3C-FBH00,44,null,null,null,1,null,2019-03-11 20:14:41.0,2019-04-15 00:17:00.0,AWRAF/0216,DVI - CABIN ESCAPE FACILITIES-388-256200-00004-01/831,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FAF00,null,2019-03-11 19:47:02.0,44.7,WORKORDER_A388AWR-3C-FAF00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1358_BEDFORD_EAGLENA,82,17,A388AWR-3C-FAF00,29,null,null,null,1,null,2019-03-11 19:47:02.0,2019-04-16 20:42:00.0,AWRAF/1358,REINFORCEMENT FTF 6 INTERFACE-AK57-8091/600,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBG00,null,2019-03-11 20:12:41.0,0.6666666666666666,WORKORDER_A388AWR-3C-FBG00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0666_BEDFORD_EAGLENA,82,31,A388AWR-3C-FBG00,65,null,null,null,1,null,2019-03-11 20:12:41.0,2019-04-15 00:40:00.0,AWRAF/0666,DVI - RH WLG DOOR UP-LOCK & HINGE-388-528100-00502-01/740,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-HB000,null,2019-03-11 20:36:34.0,9.583333333333334,WORKORDER_A388AWR-3C-HB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1010_BEDFORD_EAGLENA,82,7,A388AWR-3C-HB000,72,null,null,null,1,null,2019-03-11 20:36:34.0,2019-04-15 09:35:00.0,AWRAF/1010,388-GLY G3U7-INSTL-388-GLY G3U7-INSTL,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-EB000,null,2019-03-11 20:32:34.0,5.2,WORKORDER_A388AWR-3C-EB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/68_BEDFORD_EAGLENA,82,107,A388AWR-3C-EB000,95,null,null,null,1,null,2019-03-11 20:32:34.0,2019-04-15 05:12:00.0,AWRAF/68,388-230-MID-5-SEAT-REM-388-230-MID-5-SEAT-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-ID000,null,2019-03-11 20:20:01.0,0.55,WORKORDER_A388AWR-3C-ID000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0009_BEDFORD_EAGLENA,82,3,A388AWR-3C-ID000,7,null,null,null,1,null,2019-03-11 20:20:01.0,2019-04-15 00:33:00.0,AWRENG/0009,SVC - VFG#2 OIL TOP-UP-388-242100-00001-01-E/420,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBF00,null,2019-03-11 20:10:48.0,0.6333333333333333,WORKORDER_A388AWR-3C-FBF00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0888_BEDFORD_EAGLENA,82,66,A388AWR-3C-FBF00,98,null,null,null,1,null,2019-03-11 20:10:48.0,2019-04-15 00:38:00.0,AWRAF/0888,DET - OUTER WING FLAP TRACK - RH-388-572600-00705-01/630,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-JB000,null,2019-03-11 20:23:35.0,0.8833333333333333,WORKORDER_A388AWR-3C-JB000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAV/0149_BEDFORD_EAGLENA,82,9,A388AWR-3C-JB000,34,null,null,null,1,null,2019-03-11 20:23:35.0,2019-04-15 00:53:00.0,AWRAV/0149,OPC - LPSOV-388-282400-00003-01/210,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-G0000,null,2019-03-11 21:01:31.0,8,WORKORDER_A388AWR-3C-G0000_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRB868842001_BEDFORD_EAGLENA,82,321,A388AWR-3C-G0000,0,null,null,null,1,null,2019-03-11 21:01:31.0,2019-04-15 08:00:00.0,AWRB868842001,NRI FOR 388-GLY G3U4-REM,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:52:14.0,0.8833333333333333,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0802_BEDFORD_EAGLENA,82,122,A388AWR-3C-FBA00,60,null,null,null,1,null,2019-03-11 19:52:14.0,2019-04-15 00:53:00.0,AWRAF/0802,DVI - SIDE SHELLS BELOW DOOR M5L/R-388-534100-00521-01/170,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBA00,null,2019-03-11 19:52:25.0,0.48333333333333334,WORKORDER_A388AWR-3C-FBA00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0201_BEDFORD_EAGLENA,82,128,A388AWR-3C-FBA00,12,null,null,null,1,null,2019-03-11 19:52:25.0,2019-04-15 00:29:00.0,AWRAF/0201,DVI - MD R3 DR CAB ESCAPE FACILITIES-388-256200-00001-01/198,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:56:56.0,2.283333333333333,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0115_BEDFORD_EAGLENA,82,120,A388AWR-3C-FBB00,68,null,null,null,1,null,2019-03-11 19:56:56.0,2019-04-15 02:17:00.0,AWRAF/0115,GVI - SOFA ATTACHMENTS-388-252100-00002-01/270,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:03:52.0,0.9833333333333333,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0166_BEDFORD_EAGLENA,82,73,A388AWR-3C-FBD00,45,null,null,null,1,null,2019-03-11 20:03:52.0,2019-04-15 00:59:00.0,AWRENG/0166,GVI - ENG #2 T/R (EWIS)-388-ZL-427-E7001-01/420,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:03:59.0,0.9,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/1194_BEDFORD_EAGLENA,82,77,A388AWR-3C-FBD00,61,null,null,null,1,null,2019-03-11 20:03:59.0,2019-04-15 00:54:00.0,AWRAF/1194,GVI - AFT PYLON #2 FAIRING (EWIS)-388-ZL-457-E7001-01/460,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:04:45.0,1.4,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0104_BEDFORD_EAGLENA,82,99,A388AWR-3C-FBD00,72,null,null,null,1,null,2019-03-11 20:04:45.0,2019-04-15 01:24:00.0,AWRENG/0104,DVI - ENG#3 (RH T/R COWL) IFS FINGER SEALS-388-783200-E7013-01/438,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 19:59:54.0,0.5166666666666667,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0848_BEDFORD_EAGLENA,82,32,A388AWR-3C-FBC00,12,null,null,null,1,null,2019-03-11 19:59:54.0,2019-04-15 00:31:00.0,AWRAF/0848,DVI RH ELEVATOR-388-552100-00501-01/340,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:37.0,1.1833333333333333,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0809_BEDFORD_EAGLENA,82,54,A388AWR-3C-FBC00,83,null,null,null,1,null,2019-03-11 20:00:37.0,2019-04-15 01:11:00.0,AWRAF/0809,GVI - REAR FUSELAGE AREA-388-535100-00504-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:38.0,1.0166666666666666,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0810_BEDFORD_EAGLENA,82,55,A388AWR-3C-FBC00,81,null,null,null,1,null,2019-03-11 20:00:38.0,2019-04-15 01:01:00.0,AWRAF/0810,REAR FUSELAGE FR95-110 - GVI-388-535100-00505-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:42.0,0.9166666666666666,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0811_BEDFORD_EAGLENA,82,56,A388AWR-3C-FBC00,66,null,null,null,1,null,2019-03-11 20:00:42.0,2019-04-15 00:55:00.0,AWRAF/0811,DVI - CONE / REAR FUSELAGE-388-535100-00507-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBC00,null,2019-03-11 20:00:44.0,1.4333333333333333,WORKORDER_A388AWR-3C-FBC00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0813_BEDFORD_EAGLENA,82,58,A388AWR-3C-FBC00,9,null,null,null,1,null,2019-03-11 20:00:44.0,2019-04-15 01:26:00.0,AWRAF/0813,DVI OF WALL FRAME-388-535100-00509-01/310,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:56:13.0,2.4166666666666665,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0174_BEDFORD_EAGLENA,82,99,A388AWR-3C-FBB00,71,null,null,null,1,null,2019-03-11 19:56:13.0,2019-04-15 02:25:00.0,AWRAF/0174,GVI - LAV ATTACHMENT POINTS-388-254000-00002-01-5MI/250,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBB00,null,2019-03-11 19:56:28.0,0.7666666666666667,WORKORDER_A388AWR-3C-FBB00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRAF/0794_BEDFORD_EAGLENA,82,107,A388AWR-3C-FBB00,45,null,null,null,1,null,2019-03-11 19:56:28.0,2019-04-15 00:46:00.0,AWRAF/0794,DVI - REAR FUSELAGE-388-534100-00512-01/250,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:03:23.0,0.7166666666666667,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0118_BEDFORD_EAGLENA,82,60,A388AWR-3C-FBD00,21,null,null,null,1,null,2019-03-11 20:03:23.0,2019-04-15 00:43:00.0,AWRENG/0118,DVI - ENG #2 RH T/R STR-388-783300-E7501-01/428,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:03:31.0,0.5333333333333333,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0126_BEDFORD_EAGLENA,82,64,A388AWR-3C-FBD00,54,null,null,null,1,null,2019-03-11 20:03:31.0,2019-04-15 00:32:00.0,AWRENG/0126,DVI - ENG #2 RH T/R STR-388-783300-E7503-01/428,2019-04-15 00:00:00.0,null,null,null,WAPPR
A388AWR-3C-FBD00,null,2019-03-11 20:03:38.0,1.9,WORKORDER_A388AWR-3C-FBD00_BEDFORD_EAGLENA,null,null,1,WORKORDER_AWRENG/0134_BEDFORD_EAGLENA,82,68,A388AWR-3C-FBD00,79,null,null,null,1,null,2019-03-11 20:03:38.0,2019-04-15 01:54:00.0,AWRENG/0134,DVI - ENG #2 RH T/R STR-388-783300-E7703-01/428,2019-04-15 00:00:00.0,null,null,null,WAPPR
